,0
1950,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y30_0_7377.jpg
1953,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_2292.jpg
1956,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_447.jpg
1959,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_5256.jpg
1962,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_6869.jpg
1965,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_833.jpg
1968,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_8476.jpg
1971,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y31_0_9059.jpg
1974,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_3078.jpg
1977,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_3657.jpg
1980,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_5391.jpg
1983,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_556.jpg
1986,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_5763.jpg
1989,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_9276.jpg
1992,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y32_0_9809.jpg
1995,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_2314.jpg
1998,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_283.jpg
2001,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_3352.jpg
2004,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_5823.jpg
2007,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_6063.jpg
2010,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_6552.jpg
2013,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y33_0_7292.jpg
2016,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_3089.jpg
2019,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_3476.jpg
2022,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_5053.jpg
2025,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_5423.jpg
2028,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_6862.jpg
2031,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_7423.jpg
2034,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y34_0_772.jpg
2037,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_1084.jpg
2040,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_4875.jpg
2043,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_5038.jpg
2046,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_5266.jpg
2049,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_5351.jpg
2052,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_5624.jpg
2055,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y35_0_6982.jpg
2058,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_1453.jpg
2061,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_1826.jpg
2064,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_2050.jpg
2067,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_3148.jpg
2070,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_3276.jpg
2073,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_6072.jpg
2076,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y36_0_6090.jpg
2079,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_4771.jpg
2082,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_5320.jpg
2085,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_5942.jpg
2088,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_6344.jpg
2091,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_7001.jpg
2094,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_9063.jpg
2097,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y37_0_9694.jpg
2100,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_2576.jpg
2103,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_3934.jpg
2106,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_416.jpg
2109,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_4931.jpg
2112,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_7219.jpg
2115,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_7506.jpg
2118,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y38_0_9476.jpg
2121,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_3247.jpg
2124,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_3416.jpg
2127,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_5322.jpg
2130,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_6736.jpg
2133,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_7100.jpg
2136,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_7485.jpg
2139,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y39_0_8470.jpg
2142,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_3827.jpg
2145,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_4333.jpg
2148,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_493.jpg
2151,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_4952.jpg
2154,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_520.jpg
2157,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_6574.jpg
2160,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y3_0_8717.jpg
2163,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_3082.jpg
2166,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_3629.jpg
2169,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_4314.jpg
2172,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_5895.jpg
2175,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_6304.jpg
2178,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_8839.jpg
2181,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y40_0_9192.jpg
2184,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_1633.jpg
2187,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_1758.jpg
2190,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_5534.jpg
2193,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_57.jpg
2196,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_882.jpg
2199,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_9371.jpg
2202,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y41_0_9801.jpg
2205,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_2373.jpg
2208,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_5787.jpg
2211,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_5931.jpg
2214,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_6393.jpg
2217,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_7189.jpg
2220,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_7812.jpg
2223,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y42_0_8487.jpg
2226,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_1320.jpg
2229,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_427.jpg
2232,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_5886.jpg
2235,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_7771.jpg
2238,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_8367.jpg
2241,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_8573.jpg
2244,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y44_0_8905.jpg
2247,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_2237.jpg
2250,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_2256.jpg
2253,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_2335.jpg
2256,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_2365.jpg
2259,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_4029.jpg
2262,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_7546.jpg
2265,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y45_0_891.jpg
2268,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_3666.jpg
2271,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_5268.jpg
2274,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_7385.jpg
2277,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_7851.jpg
2280,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_9405.jpg
2283,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_9481.jpg
2286,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y46_0_973.jpg
2289,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_3219.jpg
2292,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_4143.jpg
2295,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_5397.jpg
2298,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_5621.jpg
2301,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_6695.jpg
2304,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_7859.jpg
2307,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y47_0_9193.jpg
2310,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_1095.jpg
2313,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_4201.jpg
2316,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_4392.jpg
2319,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_8092.jpg
2322,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_9566.jpg
2325,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_9711.jpg
2328,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y49_0_9900.jpg
2331,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_2704.jpg
2334,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_3397.jpg
2337,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_4031.jpg
2340,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_6426.jpg
2343,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_6587.jpg
2346,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_8178.jpg
2349,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y4_0_9906.jpg
2352,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_1046.jpg
2355,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_3554.jpg
2358,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_5631.jpg
2361,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_8610.jpg
2364,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_8659.jpg
2367,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_9143.jpg
2370,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y50_0_927.jpg
2373,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_1588.jpg
2376,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_1613.jpg
2379,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_4728.jpg
2382,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_5681.jpg
2385,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_6237.jpg
2388,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_6504.jpg
2391,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y51_0_8279.jpg
2394,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_2086.jpg
2397,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_3262.jpg
2400,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_3319.jpg
2403,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_5309.jpg
2406,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_5666.jpg
2409,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_6319.jpg
2412,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y52_0_7879.jpg
2415,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_2264.jpg
2418,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_2923.jpg
2421,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_3171.jpg
2424,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_5126.jpg
2427,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_5276.jpg
2430,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_6204.jpg
2433,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y53_0_7446.jpg
2436,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_1398.jpg
2439,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_2940.jpg
2442,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_3269.jpg
2445,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_4215.jpg
2448,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_6137.jpg
2451,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_9374.jpg
2454,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y54_0_9783.jpg
2457,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_104.jpg
2460,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_2641.jpg
2463,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_2892.jpg
2466,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_3597.jpg
2469,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_3807.jpg
2472,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_4543.jpg
2475,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y55_0_8605.jpg
2478,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_1858.jpg
2481,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_5003.jpg
2484,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_5410.jpg
2487,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_5422.jpg
2490,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_7508.jpg
2493,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_767.jpg
2496,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y56_0_9712.jpg
2499,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_1754.jpg
2502,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_2380.jpg
2505,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_2579.jpg
2508,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_4535.jpg
2511,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_5348.jpg
2514,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_583.jpg
2517,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y58_0_8482.jpg
2520,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_2900.jpg
2523,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_432.jpg
2526,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_4540.jpg
2529,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_4982.jpg
2532,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_7665.jpg
2535,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_8036.jpg
2538,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y59_0_9821.jpg
2541,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_3115.jpg
2544,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_3966.jpg
2547,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_4167.jpg
2550,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_4963.jpg
2553,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_7790.jpg
2556,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_8512.jpg
2559,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y60_0_9727.jpg
2562,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_1443.jpg
2565,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_2071.jpg
2568,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_5856.jpg
2571,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_6822.jpg
2574,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_7904.jpg
2577,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_826.jpg
2580,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y61_0_8707.jpg
2583,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_2311.jpg
2586,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_3976.jpg
2589,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_4964.jpg
2592,https://raw.githubusercontent.com/Moorehe2/Brain-Tumor-Detection/master/augmented%20data/yes/aug_Y62_0_5744.jpg
